,filename,label,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
1154,reo_window_50_3_1.npz,1,1.1836914,-0.64312804,1.063223,-1.0054619,0.39143124,1.2212448,0.9523552,-0.5853717,1.2994084,-0.71825606,-0.85531473,1.4712787,0.9304269,-1.6027436,0.95300186,0.23979925,0.5116495,-0.27718398,-0.24456367,1.1418538,1.4037324,-0.7414489,1.078433,-0.569801,1.0671264,0.008713752,-0.4190491,1.2903035,-0.3446529,0.23751983,-0.7606613,-1.0896002,-0.50457966,0.49942082,-0.34285915,-1.0182973,0.8239845,-1.2269342,1.1543199,-0.16163006,0.38780656,-0.012137339,-0.14703481,-0.90657383,-1.1137408,-1.5451684,1.3403203,-1.1843067,-0.558631,0.76700777,0.6524426,-0.891003,-0.86801404,0.19229428,-0.42606503,-1.2715102,-1.2011421,-1.2850144,-1.0444009,0.9474019,0.7884862,0.31158644,-1.1451347,1.1681533
1155,reo_window_40_3_1.npz,1,1.3344026,-0.92013675,0.9347061,-1.2491144,-0.33076215,0.64376926,0.792966,-1.0224495,1.4606117,-0.90081936,-1.0754893,0.37322944,1.1293589,-1.2317243,0.4616601,0.36853677,0.95102024,-1.7514263,0.124302246,0.48098683,1.1058495,-0.94728386,1.4474095,-0.35596815,1.0327803,0.37817028,-0.20736977,1.1424143,-0.3074288,-0.5899426,-1.3076459,-0.9541027,-1.0325816,0.8795493,-0.16190137,-1.1021291,-0.45128873,-0.73292,1.2719915,0.39024475,0.13042408,0.27213335,-0.5459753,-0.6857423,-1.4011623,-0.7868738,1.1801383,-1.210127,-0.82725435,-0.21228448,0.95002896,-1.0241395,-1.0674145,-0.49395943,-0.8890506,-1.2400194,-1.1566591,-1.3453455,-1.3501182,1.256131,1.0000374,-0.51926404,-1.1913124,1.4367714
1156,reo_window_53_2_1.npz,1,1.041004,-0.73026043,0.4582908,0.054868355,-0.6767547,1.5868871,1.7260903,-0.61858815,0.70048094,-0.84089744,-0.97189313,-0.080895886,0.75910646,-0.9790492,-0.22303708,0.45372182,1.0133288,-2.2195253,-0.29402378,-1.3812106,0.31767312,-1.2322667,0.67911065,1.159964,0.6811853,1.4771645,1.194873,1.5472666,-1.3216753,-0.57838356,-0.6877067,-0.7787165,-2.0536394,0.32129723,0.12289309,0.13974603,-0.0912871,0.16968688,1.0535386,-1.0057973,-1.017994,-1.3001227,0.65882605,-1.6744968,-0.6797223,-1.4882103,1.2029679,-0.1956355,-1.0303161,0.7973594,2.0005512,-1.0542594,-0.70939565,-1.1958464,-1.3400388,-1.2569348,-1.9438835,-1.0837474,-1.0846034,0.371069,1.141414,0.16926262,-0.9868525,0.8866259
1157,reo_window_43_2_1.npz,1,0.5000049,-0.07589703,0.36337686,-0.29480213,-0.056879893,1.9487337,1.8583502,-0.6257624,-0.090920016,-1.0296074,-0.93909734,0.1369541,0.8043054,-1.116438,-0.18490015,0.23008476,1.176994,-0.34020123,-0.1643896,-1.0932934,1.1170126,-1.4188874,0.10771979,0.89371586,0.9468307,1.2741385,0.8847808,1.6350423,-1.286274,-0.95203406,-0.6962026,-1.5650449,-1.9312359,0.335828,1.1100929,-0.42796922,0.6613446,0.12980264,1.4408057,-0.83177096,-0.57250136,-0.18849875,0.022957565,-1.4345821,-0.86120325,-0.83982927,1.2167339,-0.5565052,-0.6733117,0.77680135,2.561017,-1.5133849,-0.9096096,-0.7302249,-1.368944,-1.247428,-1.6264124,-1.4769906,-1.2196072,0.474198,1.180454,0.5739556,-0.7820408,1.2478002
1158,reo_window_23_0_1.npz,1,1.3894018,-0.9212025,1.1874083,-1.2450353,0.027941165,1.0788053,0.76657337,-0.76087993,1.4700109,-0.73461896,-0.95623165,1.22355,0.98065215,-1.3282967,1.0376219,0.41045955,0.60420996,-0.93364185,-0.25374258,0.9619676,1.2853056,-0.78239363,1.2673802,-0.56082606,0.99493295,0.18851982,-0.41276854,1.299701,-0.28645465,-0.27713117,-1.0011014,-0.9794172,-0.60842705,0.658782,-0.46413782,-0.8088236,0.36866102,-1.1830305,1.1674709,0.07428901,0.45498675,0.16723421,-0.26461637,-0.78453726,-1.1464154,-1.2873714,1.1764333,-1.3133162,-0.6666567,0.30913138,0.73469245,-0.9221212,-0.9624961,-0.07005229,-0.37373993,-1.266003,-1.2953106,-1.5018616,-1.1654003,1.140944,0.85145015,0.16447172,-1.2433116,1.3879113
1159,reo_window_33_0_1.npz,1,1.4167814,-0.93471164,1.0928677,-1.3229351,-0.11306661,0.9258384,0.77309704,-0.86396253,1.4224371,-0.7707978,-1.0040541,0.97327495,1.0339462,-1.2402757,0.7913356,0.4149309,0.7292422,-1.2855031,-0.067243084,0.7944953,1.2207589,-0.8494216,1.3318917,-0.52934366,1.0142843,0.2885982,-0.31994727,1.2624009,-0.26641816,-0.46190467,-1.2171533,-0.97952086,-0.7171748,0.74816424,-0.44432443,-0.9086305,0.11724864,-1.041245,1.2169135,0.18472506,0.3600654,0.2756436,-0.42286488,-0.7350681,-1.2523948,-1.0190067,1.1757032,-1.2755958,-0.75526613,0.14448519,0.7664803,-1.0851715,-1.0203947,-0.28667572,-0.58081263,-1.2434384,-1.2752366,-1.4435105,-1.2600802,1.1855477,0.91111195,-0.102138475,-1.276059,1.3833461
1160,reo_window_20_1_1.npz,1,1.6738343,-1.1223421,1.8365942,-1.1356729,0.37080055,0.7980735,-0.79673684,-1.5890223,1.2105647,-1.3723903,-1.4416339,0.13180241,1.3916435,-0.92534864,0.39031538,0.18263978,1.1052372,-0.9242496,-2.2543292,-0.26871294,1.0360696,-0.9444737,1.5695516,-1.331879,1.2896482,-0.025852447,-1.6695697,1.5770788,1.1475325,-0.012679302,-0.48699844,-1.125479,-0.44479367,1.8816891,0.7013927,-0.46906134,-1.9704543,-0.3815662,1.3837262,1.8958979,1.654483,-0.3314438,-2.549044,-1.7018231,-1.2641104,-0.56849164,-0.11312361,-0.36341918,-1.0913569,-1.2860979,0.99744684,-1.0593507,-1.3636047,-0.5370471,-0.8786616,-1.2141386,-0.26647243,-0.9516119,-0.71757096,0.6639229,0.94282204,-0.58830327,-1.1744902,1.4943851
1161,reo_window_30_1_1.npz,1,0.9426481,-0.84907275,1.1192528,-1.2470367,-0.60245717,0.7282924,0.2731745,-1.4390543,1.566179,-1.3096942,-1.0996408,-0.92859036,1.1813027,-0.9411996,0.6548125,0.5822457,1.3645638,-1.7092993,-0.73334056,-0.4464388,1.3654765,-0.8845847,1.259951,-0.738667,1.8982692,0.078773424,-1.1271948,1.0371753,0.18119398,-0.07520825,-0.5292802,-1.431833,-1.0318953,1.3698065,0.4724541,-1.5340632,-2.1934893,0.18286337,0.98360306,1.5552287,0.19122702,-0.89576465,-1.4993192,-0.7694851,-1.4358532,-1.0161812,0.96781456,-1.262118,-0.93210876,-1.9111575,1.0564127,-0.9644751,-1.0571737,-1.7060958,-0.86263263,-1.336153,-0.31834447,-1.1903918,-0.786243,1.4052253,0.9801272,-0.7496411,-0.56066525,0.89618474
1162,reo_window_48_2_0.npz,0,-0.1648539,0.30238533,-1.5128427,1.983593,-0.120567136,-0.8897836,0.11513283,-0.32495034,-0.20365849,-0.2771905,-0.6136883,-0.1196978,0.35458377,-0.43581975,-1.1484237,-1.6138766,0.77046984,-0.2647946,0.09352328,-0.1659279,-1.0387425,-0.7900089,-0.46892813,1.021439,-0.92870575,1.5170382,1.3100262,-0.10772261,-1.5811117,0.68284655,0.21199119,1.519594,-0.42120495,-0.010766687,-1.0450345,0.61098593,0.07799337,1.1055493,-0.78906274,-0.44512308,-1.2282335,-1.679721,1.4624602,0.4822049,0.920113,1.9805954,-1.2728933,0.34986755,-1.2231956,0.66377014,-1.2461227,0.32751763,-0.422755,-0.43303087,0.12847303,0.77709055,-0.122077085,1.0709975,-0.97014034,-0.5874668,1.1619549,0.64115584,0.69891316,0.04310635
1163,reo_window_58_2_0.npz,0,-0.9671615,1.6804881,-2.175176,1.5246286,0.6845386,-1.8483238,-0.057303015,-0.69108933,-0.6355811,-0.7348713,-0.5537146,-1.1627927,0.33708128,-0.104063645,-1.6439613,-1.7381268,1.0712348,1.1812108,1.443446,-0.31075448,-2.1331234,-0.8979374,-1.3610867,1.4994985,-1.1239593,0.9695386,2.481555,-0.65921694,-1.2541077,-0.16694935,2.7221851,0.64507633,1.0122948,0.3419711,-0.9301714,0.27961308,0.6587978,1.2914144,-0.64532256,-0.12022674,-1.7224253,-0.5680209,0.5451454,1.8186921,0.7487555,1.8082508,-2.2601688,0.89452213,-0.61164314,-0.046961173,0.32704037,1.3265024,-0.5485236,0.5488468,-0.008194989,1.2380443,0.55996996,1.5493811,-1.4435865,-1.4291378,1.1596218,-0.53332,1.869758,-0.013996046
1164,reo_window_15_2_1.npz,1,1.2957225,-0.32987583,0.74387467,-0.43572724,0.17225121,1.6795734,1.5870798,-0.65201205,1.4138516,-0.95150816,-0.95458597,0.23058078,0.78867936,-1.1277306,-0.40208292,0.869837,0.9949895,-1.8188342,0.4528655,-0.9810296,0.7159472,-1.3188152,0.9603732,0.7235359,0.8437656,1.2362089,0.8575685,1.3207414,-1.159601,-1.6365173,-0.7938248,-1.0943842,-1.6937643,0.47231025,0.10572268,-0.07871798,0.008743866,-0.5153147,0.74399984,-0.5819155,-0.52091795,-0.44483596,0.44921938,-1.4137,-0.806343,-1.6719067,1.0329658,0.12700579,-0.6423459,0.8031518,1.5997593,-1.7779,-0.7963781,-0.57123995,-2.0423918,-1.2539983,-1.446592,-1.3397968,-1.24738,0.95550823,1.0193797,-0.94019514,-1.0393903,1.1594471
1165,reo_window_16_3_1.npz,1,1.2733637,-0.72678816,1.1084888,-1.3223916,-0.5008849,0.6173132,0.71155953,-1.061832,1.4255946,-0.89731824,-1.0529193,0.41046724,1.0835218,-1.3423915,0.5524333,0.29034418,0.9290056,-1.780008,0.17882808,0.6107637,1.1187935,-0.87408864,1.5143211,-0.49928752,1.0941132,0.2900943,-0.27576184,1.059898,-0.21386075,-0.5869831,-1.1713152,-1.1667309,-0.8541466,0.90318584,-0.32251814,-1.2405952,-0.6446453,-0.7163262,1.1273445,0.5750456,0.14928576,0.19117025,-0.5878008,-0.5259794,-1.3071876,-0.8199784,1.2869778,-1.3186998,-0.83166444,-0.43805566,1.0681127,-0.86095357,-1.0644547,-0.95593137,-0.88206655,-1.0767403,-0.97787446,-1.3715258,-1.225505,1.2826427,0.95814973,-0.49310985,-1.0828351,1.3440044
1166,reo_window_184_1_1.npz,1,0.98842067,-0.795536,1.0235988,-1.2591926,-0.63060844,0.5396699,0.42743778,-1.3957006,1.6884214,-1.3410507,-1.0638409,-1.0202819,1.1812112,-0.7648046,0.5507051,0.8061363,1.3449124,-1.7704988,-0.4684178,-0.45727995,1.3760867,-0.87193584,1.3591878,-0.66152203,1.8003035,0.032928865,-0.99687517,0.8688092,0.10437895,-0.2575803,-0.4541797,-1.4910643,-1.2757087,1.2877002,0.4011446,-1.7301556,-2.092596,0.07764404,0.9721678,1.4944899,-0.08573644,-0.94333553,-1.471911,-0.55481476,-1.5876124,-1.1076198,1.1423364,-1.4255877,-0.86198115,-1.888871,1.070823,-0.8628348,-1.0294869,-1.6888367,-0.9360898,-1.3714817,-0.32306406,-1.0804744,-0.84962475,1.4141984,0.97078633,-0.8298987,-0.5094298,0.9789979
1167,reo_window_64_3_1.npz,1,1.3988614,-0.9229495,1.0865227,-1.2795614,-0.056636773,0.9713989,0.78822136,-0.8308406,1.4106268,-0.75201946,-0.9892005,1.0506344,1.0190938,-1.2468957,0.8423485,0.43135718,0.6912926,-1.1181474,-0.13684915,0.84492505,1.2299256,-0.83602756,1.2877461,-0.5375872,1.0024986,0.27675104,-0.3370751,1.2666304,-0.2827313,-0.40397808,-1.1607604,-0.97029835,-0.6840321,0.7159038,-0.45127127,-0.85376245,0.21750394,-1.0771271,1.1837591,0.14640413,0.369145,0.23322845,-0.36985037,-0.73276746,-1.2119288,-1.0942843,1.1775676,-1.2718474,-0.7405116,0.20652996,0.7334336,-1.0212349,-1.0062295,-0.22335555,-0.48156106,-1.2370446,-1.2762508,-1.4406184,-1.2395062,1.1660513,0.8980753,-0.02078985,-1.2678163,1.3630977
1168,reo_window_194_1_1.npz,1,0.047176793,-0.37291583,0.92715096,-0.6351615,-0.58926743,1.4737349,1.5568377,-1.0815804,0.4179837,-1.4865862,-0.99446994,-0.98836887,0.84090865,-0.99297005,0.21624447,0.9028426,1.5383563,-0.5118698,0.18271798,-1.7350328,1.6718713,-1.3678876,-0.023558935,0.53645384,1.2753745,0.95455116,0.018081656,1.1611118,-0.87548286,-1.2878838,-0.5334709,-1.8958228,-2.149612,0.80325174,1.08755,-0.91157866,-0.88905,0.73800844,1.0237991,0.21760923,-1.143037,-1.382482,-0.6754509,-0.69868445,-1.1162564,-1.3130834,1.2318496,-1.2480348,-0.6856052,-1.1186972,2.4545987,-1.4297738,-0.99152994,-0.91259557,-1.4818913,-1.5078169,-0.75161564,-1.9585344,-0.85391784,0.7261568,1.2379506,0.2625775,-0.1595679,1.2090278
1169,reo_window_74_3_1.npz,1,1.2939215,-0.78928363,1.0557867,-1.3484436,-0.37883168,0.76498,0.75155604,-0.9989413,1.3879769,-0.8434212,-1.0287658,0.64327276,1.06626,-1.4077488,0.5282851,0.28019598,0.84773445,-1.7122653,0.23429045,0.71527076,1.1503799,-0.88133574,1.4806666,-0.5253716,0.99164873,0.2868735,-0.24484268,1.1421227,-0.21137606,-0.57094014,-1.2679005,-1.1576684,-0.7819352,0.8518735,-0.33815023,-1.125025,-0.31245354,-0.84865147,1.1661023,0.44088557,0.19325621,0.41768318,-0.5851596,-0.6177225,-1.3335584,-0.91372603,1.2602988,-1.2937679,-0.8250306,-0.18586378,0.92664564,-1.016006,-1.0562878,-0.7871446,-0.7953476,-1.1306373,-1.0755222,-1.3992789,-1.3020774,1.2686682,0.9372983,-0.41067898,-1.1936903,1.408615
1170,reo_window_67_2_1.npz,1,1.0119675,-0.6019226,0.88358337,-1.0276884,-0.6765841,0.06777276,0.765475,-1.2808641,1.779133,-1.3040395,-1.0405519,-1.0249426,1.1587971,-0.6366755,0.51518005,1.0260197,1.3116195,-1.8902084,0.17133726,-0.112453096,1.170003,-0.86159533,1.4495515,-0.41397497,1.4556466,0.06069925,-0.5169936,0.54670984,-0.17215873,-0.5557198,-0.33858356,-1.3301684,-1.6526592,1.0827556,-0.24791594,-2.2219718,-1.7370963,-0.0546056,0.9071499,1.1510189,-0.54699796,-0.8446798,-1.1308197,-0.12711537,-1.6738777,-0.974228,1.3031569,-1.5595903,-0.7714004,-1.6126205,1.1604502,-0.47348946,-1.0261,-1.5656363,-1.0322104,-1.3318069,-0.4351172,-0.9141946,-0.9575572,1.3598707,0.98557913,-0.6859867,-0.6057574,1.0372772
1171,reo_window_77_2_1.npz,1,1.5044041,-0.09733843,0.27903867,-0.28338465,-0.096210755,1.5104036,1.1566471,-0.9179523,2.074938,-0.95429736,-0.95456046,0.29018727,0.9300611,-0.66562486,0.47964194,-0.039227236,1.1504916,-0.7682322,0.37469754,-0.8201912,1.7335535,-1.106042,1.495797,0.72598803,0.1921067,1.1168758,-0.14729883,0.9433684,-1.0606173,-0.9860695,-1.0746539,-0.53409374,-1.7732148,0.7311694,-0.40999016,-0.43603164,-1.4216695,-0.17432536,0.67896634,0.010241015,-0.4496262,0.48398417,-0.24142465,0.40820965,-0.91939455,0.7320934,0.38307017,-0.34126365,-0.83942914,-0.2985194,0.96732396,-1.1070625,-1.0498843,0.05681481,-1.8073127,-1.0563717,-0.56162137,-2.3372967,-1.0532521,2.2335284,0.968196,-0.7214104,-0.56137395,1.0445093
1172,reo_window_42_1_1.npz,1,1.6932151,-1.1365445,1.7838169,-1.0626142,0.47559458,0.843034,-0.80358934,-1.6050105,1.192235,-1.4081632,-1.469875,0.16176799,1.4090157,-0.88061357,0.29928035,0.12061831,1.1340276,-0.99136555,-2.0406492,-0.25135946,1.1093602,-0.9808854,1.6036985,-1.3649195,1.2420366,-0.038645227,-1.7192456,1.5622534,1.1951773,-0.08589871,-0.54043,-1.075314,-0.5771321,1.8981825,0.6600679,-0.48765573,-1.8458064,-0.47999835,1.4589555,1.8991354,1.5672922,-0.30744082,-2.621769,-1.660939,-1.3275918,-0.6475568,-0.1412311,-0.39677793,-1.0778819,-1.1688852,0.8371041,-1.0777049,-1.3854954,-0.39656615,-1.0413493,-1.2810123,-0.13527398,-0.94735897,-0.78822553,0.68334794,0.9746286,-0.7094441,-1.1819541,1.514015
1173,reo_window_52_1_1.npz,1,0.9029373,-1.1217653,0.9160473,-1.1108727,-0.45236614,0.9383412,0.17546563,-1.5180017,1.4441411,-1.3813938,-1.1552573,-0.91813904,1.2283399,-0.9253828,0.46736163,0.48923263,1.3833923,-1.6558806,-1.1962674,-0.6717875,1.3616993,-0.98183167,1.0884912,-0.60187817,2.0749245,0.2616041,-0.98913985,1.1761932,0.17073427,0.16763802,-0.4968131,-1.1587732,-1.0058583,1.4698653,0.89668024,-1.1261629,-2.1659107,0.34348372,1.1505716,1.6127715,0.41315186,-0.8738217,-1.5578364,-1.0205337,-1.3642737,-0.85080105,0.9314094,-1.0983118,-0.9835348,-1.9276263,1.0015453,-1.0711408,-1.1245328,-1.5993798,-0.80433095,-1.4166812,-0.26926354,-1.1463333,-0.8839365,1.154854,1.0710154,-0.7760153,-0.50790393,0.9344405
1174,reo_window_29_3_0.npz,0,-0.7194815,0.3916223,-0.47190395,0.65326977,0.53196245,-0.2947633,-0.09576241,-0.38932937,-1.1741432,-0.42183802,-0.90629643,1.3734304,0.95780146,0.74034226,-0.21139832,-0.6681279,0.5185153,1.2074881,0.1000546,1.0507125,-0.8908689,-0.8582369,-1.0861394,0.11499819,-1.2387859,0.61997485,0.25447854,-0.35976246,-0.1082197,0.7341269,0.73069847,0.9609191,1.287922,0.4793232,-0.18121941,0.8807178,2.0653815,-0.8796034,-0.9091702,-0.13118562,-0.06292834,-0.07465104,1.5365688,0.31056094,0.9514818,-0.36830378,-0.22348559,0.26137096,-0.7462165,1.3317832,-0.9038993,0.8793265,-0.814044,1.463083,1.3665152,0.7154732,-0.4201066,1.0618805,-0.952153,-1.1922878,0.90064675,0.5858207,0.50325125,-0.7918028
1175,reo_window_39_3_0.npz,0,-0.7153821,0.5026229,-0.38802546,0.72969276,0.5871646,-0.25634518,-0.05925359,-0.32311144,-1.1887016,-0.376167,-0.85736537,1.521811,0.92065525,0.6824646,-0.13688533,-0.8443695,0.45486528,1.252725,0.12837486,1.1480898,-0.82955104,-0.78572774,-1.1042596,0.0379705,-1.2405714,0.48696256,0.16630495,-0.3303106,-0.070433624,0.8923458,0.67341226,0.83571666,1.3149242,0.42869437,-0.19187506,0.7742275,2.1006389,-0.96926886,-0.9047521,-0.20928554,0.018034944,-0.23670734,1.552899,0.3006706,1.0085902,-0.6350519,-0.031628907,0.1309075,-0.73459154,1.4258327,-0.7835445,0.8942811,-0.7620648,1.3373796,1.3560005,0.70548415,-0.35692614,1.0732968,-0.83969456,-1.1836551,0.85043424,0.68053454,0.47235498,-0.8525309
1176,reo_window_41_0_1.npz,1,1.1362503,-0.4856926,1.2105682,-0.8090448,0.48517773,1.1652071,0.91092867,-0.45971867,1.2581884,-0.62490743,-0.7644663,1.6962869,0.8604098,-1.4159896,1.1590106,-0.035878517,0.38602215,-0.008749404,-0.35961765,1.3032382,1.3718672,-0.5957622,1.0046177,-0.6312926,0.8991065,-0.1604053,-0.5248807,1.2408525,-0.23876873,0.5420851,-0.67045283,-1.078794,-0.39322853,0.4190788,-0.3940551,-1.0019147,0.8400235,-1.2734805,1.1037414,-0.2723881,0.4616075,-0.38339323,-0.020100268,-0.87036467,-0.9460309,-1.6625081,1.6130685,-1.2347164,-0.48169774,0.9820029,0.7158078,-0.7400251,-0.8027071,-0.06172226,-0.37376848,-1.1746025,-1.0903637,-1.1515824,-0.80964327,0.91290826,0.697141,0.49343848,-1.1009396,1.0189868
1177,reo_window_51_0_1.npz,1,1.0981802,-0.4546526,1.2447298,-0.7319721,0.5366284,1.150153,0.88306934,-0.4227672,1.210227,-0.577288,-0.7307105,1.7830356,0.8298276,-1.4043989,1.2056967,-0.16075547,0.33810812,0.017594077,-0.40700284,1.3753085,1.3400289,-0.54315954,0.9401998,-0.6617397,0.8743288,-0.20965977,-0.56422716,1.24175,-0.20571421,0.65591383,-0.5484931,-1.1018496,-0.3232401,0.39019462,-0.42316547,-0.9469719,0.87324697,-1.311955,1.0687572,-0.30549482,0.46658954,-0.4400614,0.029513583,-0.8725324,-0.8898449,-1.6604427,1.6089442,-1.2337544,-0.4610329,1.0340637,0.71395624,-0.6948715,-0.7682297,-0.1034879,-0.29556486,-1.1250172,-1.0354829,-1.0908339,-0.77168125,0.8593043,0.66215533,0.5483381,-1.086407,0.9432938
1178,reo_window_145_2_1.npz,1,1.1553694,-0.57413095,-0.21640015,1.4214779,-0.60675687,0.78191274,1.1037863,-0.066105604,0.66679466,0.0893483,-0.4559956,0.9423233,0.305764,-0.86750746,0.82862157,-0.8879092,0.5761579,-1.6998564,-1.246174,-0.46734738,0.58446777,-0.43184006,1.1472205,1.0606312,0.27720115,1.2252728,0.0325417,1.3565627,-1.0374973,1.5763566,-2.2673602,-0.06551929,-1.8991641,-0.007427509,-0.9863523,-0.7622719,-0.31827348,-0.14906518,1.0599911,-1.335501,-0.276749,-1.1028949,0.79544693,-0.724287,-0.33176345,0.4645643,0.698594,-0.7017151,-1.1607945,1.0682313,0.4665612,-0.9182732,-0.32387543,-0.07856628,-0.8679813,-0.6310382,-1.5081002,-1.0431646,-0.3336679,1.3896018,0.6079086,1.8789408,-1.3775893,-0.045236796
1179,reo_window_9_1_0.npz,0,-1.600169,0.15801142,-0.78993,0.4975128,0.51230586,-0.8842029,-1.5407459,-1.4777198,-1.2836312,-1.1771106,-1.0660982,-0.20381473,1.1828405,1.1630567,-0.4925288,-0.5060674,1.1247876,0.8245014,-0.10230414,0.10829385,-1.285561,-1.1723362,-1.5073643,-0.42201918,-0.8265522,0.7665654,-0.3055985,-1.4102972,0.9816684,0.66246337,1.1169405,0.9445955,1.3409286,1.481267,0.95226294,1.353651,0.015574207,0.5074668,-1.4036511,1.9367571,0.23321867,0.10041261,-0.14789501,1.3575261,1.7375469,0.4755361,-1.3326352,0.9511239,-1.1762247,-0.78612405,-1.3661075,0.90340614,-1.2141149,0.34141758,1.6021637,1.6959144,1.8395578,1.3780184,-0.72713834,-1.145483,0.8677689,0.43705627,1.1094089,-1.7946749
1180,reo_window_155_2_1.npz,1,1.5931958,-0.70328695,0.55595505,0.24186318,-0.291928,1.5979875,1.2702563,-0.6065226,1.2767861,-0.7876431,-0.9570402,0.3033607,0.8164325,-0.59704113,0.7853133,-0.22883016,1.0521502,-1.3377893,-0.7016939,-1.4776579,1.247467,-1.2532442,1.2815485,1.2668387,0.8369237,1.5952883,0.49088046,1.2594726,-1.4769892,0.18385248,-1.8114973,0.06652185,-2.2524385,0.48217964,-0.5139767,-0.36169976,-1.3856566,-0.062550746,1.119351,-1.0114366,0.0569814,0.032529384,0.4339374,-0.35280758,-1.1388024,1.1763546,0.95351297,0.120481014,-0.94051725,0.34832874,1.560021,-1.3411567,-0.935752,0.07757784,-1.9039456,-0.9768114,-1.8946732,-1.9377724,-1.0310038,1.931012,1.0439206,0.5222147,-0.9464178,0.8273938
1181,reo_window_206_1_1.npz,1,0.64597493,-0.8043541,0.55584806,-1.3279997,-0.3578959,1.0582796,-0.16677491,-1.5301497,1.3989261,-1.2832931,-1.1260856,-0.6562027,1.2480582,-0.8433247,0.09293118,-0.37197357,1.3350406,-0.71316314,-1.9680067,-0.5317408,1.1860627,-1.0482646,1.1858622,-0.7690336,1.8436952,0.4197355,-1.4572085,1.4829178,0.50585747,0.06498782,-1.3388683,-0.912668,-0.60312647,1.6297268,1.0382946,-0.47067785,-1.7705519,0.6662627,1.0741397,1.7761518,0.8976819,-0.52107656,-1.976316,-1.0406405,-1.1023227,-0.86211765,0.6119763,-0.62606287,-1.0132174,-1.9552543,0.5694436,-1.0718418,-1.0889285,-1.3894265,-0.42706683,-1.1096125,0.36330748,-0.9528109,-0.8310411,1.1719966,1.0391818,-0.74039805,-0.6902338,1.0133268
1182,reo_window_216_1_1.npz,1,0.8043726,-0.77234954,0.5397234,-0.053322237,-1.4497509,1.4245985,1.6205088,-0.6793044,0.5984862,-0.89298207,-0.8844405,-0.44244686,0.77206826,-0.5780771,1.1571124,0.7667634,1.320106,-1.9727652,0.11584432,-1.6267589,0.39646208,-1.2705477,0.61306757,1.2734473,1.1173278,1.8304636,1.1117992,1.1760476,-1.7019808,0.026702674,-0.95532566,-1.0627923,-1.4549419,0.40715045,-0.105929926,-1.2689635,0.123773135,1.0770365,0.6645727,-1.0051268,-0.37691543,-0.40606496,0.20773563,-0.51006067,-0.72086346,-0.18787384,0.7303928,-0.3027524,-1.1140106,0.091250286,1.8139843,-1.4857851,-0.72234195,-1.6339706,-0.95670676,-1.1630533,-1.6104349,-1.7867515,-0.6416729,0.7784764,1.2159721,1.2417789,-0.764935,0.7059706
1183,reo_window_83_2_1.npz,1,1.195516,-0.632101,0.92120826,-1.129595,-0.54699737,0.36673498,0.750464,-1.127345,1.4707946,-1.0136306,-1.0364293,0.071588814,1.0724914,-1.2093979,0.28372708,0.2687497,1.0437043,-1.9194243,0.3528375,0.5927059,1.076497,-0.851319,1.5739388,-0.45113385,1.1336069,0.18778166,-0.38256055,0.8718157,-0.17513068,-0.60659677,-0.7244695,-1.2998241,-1.1733874,0.9426613,-0.41254783,-1.570779,-0.904438,-0.5852798,1.0994054,0.81882113,-0.32799795,0.0053842715,-0.80780256,-0.3797435,-1.3099524,-0.8758636,1.2011546,-1.4582354,-0.79337585,-0.76899743,1.043657,-0.7346719,-1.027919,-1.14291,-1.0113137,-1.0502841,-0.7157885,-1.2487856,-1.1776543,1.1611584,0.9319204,-0.71555483,-0.9115893,1.1701804
1184,reo_window_93_2_1.npz,1,1.2034303,-0.6141634,0.89073455,-1.0941607,-0.5839735,0.20718405,0.8201283,-1.1665733,1.4834049,-1.0736711,-1.0473968,-0.20838909,1.0902238,-1.0976876,0.2779077,0.41664192,1.1197243,-1.8581431,0.25206408,0.48254237,1.0677378,-0.85052687,1.5322706,-0.41340986,1.1527624,0.18359126,-0.39023724,0.74472415,-0.18495265,-0.568366,-0.7310186,-1.2772074,-1.3760369,0.969607,-0.3175985,-1.7327657,-1.1324942,-0.4080383,0.96384346,0.88348997,-0.41466817,-0.2214689,-0.85979843,-0.27561098,-1.3443388,-0.92756027,1.2948562,-1.4932791,-0.80107236,-0.93537724,1.0883435,-0.6142745,-1.0430517,-1.2175037,-0.9515122,-1.0921609,-0.73370016,-1.1944523,-1.1119223,1.1961511,0.93525875,-0.5862576,-0.8686433,1.1024994
